country,season,country_2,seller_raw,buyer_raw,team_name,league,transfer_type,player_name,player_url,player_position,player_age,player_nationality,club_2,league_2,transfer_fee,is_loan,transfer_notes,window,in_squad,appearances,goals,minutes_played,team_url,season_start,buyer_clean,seller_clean,rivalry_proximity,pos_clean,seller_norm,buyer_norm
Germany,2019,Netherlands,feyenoord,1.fsv mainz 05,1.FSV Mainz 05,Bundesliga,Arrivals,Jeremiah St. Juste,https://www.transfermarkt.com/jeremiah-st-juste/profil/spieler/288253,Centre-Back,22,Netherlands,Feyenoord,Eredivisie,8e+06,FALSE,"",Summer,27,26,2,2138,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2019,2019,mainz,feyenoord,,centre-back,feyenoord,mainz
Germany,2019,Netherlands,fortuna sittard,1.fsv mainz 05,1.FSV Mainz 05,Bundesliga,Arrivals,José Rodríguez,https://www.transfermarkt.com/jose-rodriguez/profil/spieler/165012,Central Midfield,24,Spain,Fortuna Sittard,Eredivisie,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2019,2019,mainz,fortuna sittard,,central midfield,fortuna sittard,mainz
Germany,2019,Germany,hamburg,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Filip Kostić,https://www.transfermarkt.com/filip-kostic/profil/spieler/161011,Left Midfield,26,Serbia,Hamburg,2. Bundesliga,6300000,FALSE,"",Summer,51,51,12,4570,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,hamburg,,left midfield,hamburg,frankfurt
Germany,2019,Germany,hannover 96,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Nicolai Müller,https://www.transfermarkt.com/nicolai-muller/profil/spieler/39426,Attacking Midfield,31,Germany,Hannover 96,Bundesliga,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,hannover 96,0.705882352941176,attacking midfield,hannover 96,frankfurt
Germany,2019,England,huddersfield,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Erik Durm,https://www.transfermarkt.com/erik-durm/profil/spieler/93922,Right-Back,27,Germany,Huddersfield,Championship,0,FALSE,"",Summer,45,15,0,822,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,huddersfield,,right-back,huddersfield,frankfurt
Germany,2019,Poland,korona kielce,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Rodrigo Zalazar,https://www.transfermarkt.com/rodrigo-zalazar/profil/spieler/606752,Central Midfield,20,Uruguay,Korona Kielce,Ekstraklasa,,TRUE,End of loan 30/04/2020,Summer,0,0,0,0,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,korona kielce,,central midfield,korona kielce,frankfurt
Germany,2019,Ecuador,ldu quito,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Andersson Ordóñez,https://www.transfermarkt.com/andersson-ordonez/profil/spieler/234625,Centre-Back,25,Ecuador,LDU Quito,LigaPro Serie A,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,ldu quito,,centre-back,ldu quito,frankfurt
Germany,2019,Germany,leverkusen,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Dominik Kohr,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,Centre-Back,25,Germany,Leverkusen,Bundesliga,8500000,FALSE,"",Summer,50,40,1,2300,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,leverkusen,0.869281045751634,centre-back,leverkusen,frankfurt
Germany,2019,Germany,msv duisburg,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Felix Wiedwald,https://www.transfermarkt.com/felix-wiedwald/profil/spieler/44594,Goalkeeper,29,Germany,MSV Duisburg,2. Bundesliga,,TRUE,End of loan 30/06/2019,Summer,21,6,0,540,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,msv duisburg,,goalkeeper,msv duisburg,frankfurt
Germany,2019,Croatia,nk osijek,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Marijan Cavar,https://www.transfermarkt.com/marijan-cavar/profil/spieler/419255,Central Midfield,21,Bosnia-Herzegovina,NK Osijek,SuperSport HNL,,TRUE,End of loan 30/06/2019,Summer,1,0,0,0,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,nk osijek,,central midfield,nk osijek,frankfurt
Germany,2019,France,psg,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Kevin Trapp,https://www.transfermarkt.com/kevin-trapp/profil/spieler/45672,Goalkeeper,29,Germany,PSG,Ligue 1,7e+06,FALSE,"",Summer,35,34,0,3060,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,psg,,goalkeeper,psg,frankfurt
Germany,2019,Serbia,red star,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Dejan Joveljić,https://www.transfermarkt.com/dejan-joveljic/profil/spieler/336382,Centre-Forward,19,Serbia,Red Star,Super liga Srbije,4e+06,FALSE,"",Summer,26,10,1,407,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,red star,,centre-forward,red star,frankfurt
Germany,2019,Belgium,sint-truiden,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Daichi Kamada,https://www.transfermarkt.com/daichi-kamada/profil/spieler/356141,Attacking Midfield,22,Japan,Sint-Truiden,Jupiler Pro League,,TRUE,End of loan 30/06/2019,Summer,53,48,10,3382,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,sint-truiden,,attacking midfield,sinttruiden,frankfurt
Germany,2019,Portugal,sporting,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Bas Dost,https://www.transfermarkt.com/bas-dost/profil/spieler/56331,Centre-Forward,30,Netherlands,Sporting,Liga Portugal,7e+06,FALSE,"",Summer,30,30,10,1772,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,sporting,,centre-forward,sporting,frankfurt
Germany,2019,Spain,ud las palmas,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Danny Blum,https://www.transfermarkt.com/danny-blum/profil/spieler/41541,Left Winger,28,Germany,UD Las Palmas,LaLiga2,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,ud las palmas,,left winger,ud las palmas,frankfurt
Germany,2019,Belgium,union sg,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Max Besuschkow,https://www.transfermarkt.com/max-besuschkow/profil/spieler/207578,Central Midfield,22,Germany,Union SG,Challenger Pro League,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,union sg,,central midfield,union sg,frankfurt
Germany,2019,Switzerland,young boys,eintracht frankfurt,Eintracht Frankfurt,Bundesliga,Arrivals,Djibril Sow,https://www.transfermarkt.com/djibril-sow/profil/spieler/212723,Central Midfield,22,Switzerland,Young Boys,Super League,1.4e+07,FALSE,"",Summer,44,40,1,2683,https://www.transfermarkt.com/eintracht-frankfurt/startseite/verein/24/saison_id/2019,2019,frankfurt,young boys,,central midfield,young boys,frankfurt
Germany,2019,Germany,sc freiburg ii,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Nico Schlotterbeck,https://www.transfermarkt.com/nico-schlotterbeck/profil/spieler/388198,Centre-Back,19,Germany,SC Freiburg II,Regionalliga Südwest,,FALSE,-,Summer,35,14,0,462,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,freiburg,,centre-back,freiburg,freiburg
Germany,2019,Germany,sc freiburg ii,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Christoph Daferner,https://www.transfermarkt.com/christoph-daferner/profil/spieler/324851,Centre-Forward,21,Germany,SC Freiburg II,Regionalliga Südwest,,FALSE,-,Summer,,,,,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,freiburg,,centre-forward,freiburg,freiburg
Germany,2019,Germany,sc freiburg ii,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Lino Tempelmann,https://www.transfermarkt.com/lino-tempelmann/profil/spieler/378883,Central Midfield,20,Germany,SC Freiburg II,Regionalliga Südwest,,FALSE,-,Summer,19,1,0,34,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,freiburg,,central midfield,freiburg,freiburg
Germany,2019,Germany,sc freiburg ii,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Niclas Thiede,https://www.transfermarkt.com/niclas-thiede/profil/spieler/348778,Goalkeeper,20,Germany,SC Freiburg II,Regionalliga Südwest,,FALSE,-,Summer,19,1,0,68,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,freiburg,,goalkeeper,freiburg,freiburg
Germany,2019,Switzerland,grasshoppers,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Yoric Ravet,https://www.transfermarkt.com/yoric-ravet/profil/spieler/82461,Right Winger,29,France,Grasshoppers,Super League,,TRUE,End of loan 30/06/2019,Summer,3,0,0,0,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,grasshoppers,,right winger,grasshoppers,freiburg
Germany,2019,Germany,freiburg,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Vincenzo Grifo,https://www.transfermarkt.com/vincenzo-grifo/profil/spieler/185077,Left Winger,26,Italy,Freiburg,Bundesliga,,TRUE,End of loan 30/06/2019,Summer,2,2,0,59,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,2019,hoffenheim,freiburg,0.555555555555556,left winger,freiburg,hoffenheim
Germany,2019,Germany,hoffenheim,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Vincenzo Grifo,https://www.transfermarkt.com/vincenzo-grifo/profil/spieler/185077,Left Winger,26,Italy,Hoffenheim,Bundesliga,7e+06,FALSE,"",Summer,27,27,4,1711,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,hoffenheim,0.555555555555556,left winger,hoffenheim,freiburg
Germany,2019,Germany,holstein kiel,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Patrick Kammerbauer,https://www.transfermarkt.com/patrick-kammerbauer/profil/spieler/227087,Right-Back,22,Germany,Holstein Kiel,2. Bundesliga,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,holstein kiel,,right-back,holstein kiel,freiburg
Germany,2019,Germany,j. regensburg,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Jonas Föhrenbach,https://www.transfermarkt.com/jonas-fohrenbach/profil/spieler/192169,Left-Back,23,Germany,J. Regensburg,2. Bundesliga,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,j. regensburg,,left-back,j regensburg,freiburg
Germany,2019,Germany,sv sandhausen,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Fabian Schleusener,https://www.transfermarkt.com/fabian-schleusener/profil/spieler/229176,Centre-Forward,27,Germany,SV Sandhausen,2. Bundesliga,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,sv sandhausen,,centre-forward,sv sandhausen,freiburg
Germany,2019,Germany,freiburg,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Keven Schlotterbeck,https://www.transfermarkt.com/keven-schlotterbeck/profil/spieler/413843,Centre-Back,22,Germany,Freiburg,Bundesliga,0,TRUE,loan transfer,Summer,29,27,1,2303,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2019,2019,union berlin,freiburg,,centre-back,freiburg,union berlin
Germany,2019,Germany,wolfsburg,sc freiburg,SC Freiburg,Bundesliga,Arrivals,Luca Itter,https://www.transfermarkt.com/luca-itter/profil/spieler/296378,Centre-Back,20,Germany,Wolfsburg,Bundesliga,2500000,FALSE,"",Summer,17,3,0,32,https://www.transfermarkt.com/sc-freiburg/startseite/verein/60/saison_id/2019,2019,freiburg,wolfsburg,0.686274509803922,centre-back,wolfsburg,freiburg
Germany,2019,England,fulham,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Håvard Nordtveit,https://www.transfermarkt.com/havard-nordtveit/profil/spieler/42234,Defensive Midfield,29,Norway,Fulham,Premier League,,TRUE,End of loan 30/06/2019,Summer,27,12,0,788,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,2019,hoffenheim,fulham,,defensive midfield,fulham,hoffenheim
Germany,2019,Belgium,genk,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Marcus Ingvartsen,https://www.transfermarkt.com/marcus-ingvartsen/profil/spieler/269878,Centre-Forward,23,Denmark,Genk,Jupiler Pro League,1500000,FALSE,"",Summer,35,32,6,2063,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2019,2019,union berlin,genk,,centre-forward,genk,union berlin
Germany,2019,Germany,greuther fürth,vfl wolfsburg,VfL Wolfsburg,Bundesliga,Arrivals,Paul Seguin,https://www.transfermarkt.com/paul-seguin/profil/spieler/183780,Central Midfield,24,Germany,Greuther Fürth,2. Bundesliga,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2019,2019,wolfsburg,greuther fürth,,central midfield,greuther frth,wolfsburg
Germany,2019,France,guingamp,borussia mönchengladbach,Borussia Mönchengladbach,Bundesliga,Arrivals,Marcus Thuram,https://www.transfermarkt.com/marcus-thuram/profil/spieler/318528,Centre-Forward,21,France,Guingamp,Ligue 2,9e+06,FALSE,"",Summer,39,39,14,2901,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2019,2019,mönchengladbach,guingamp,,centre-forward,guingamp,mnchengladbach
Germany,2019,Germany,hannover 96,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Ihlas Bebou,https://www.transfermarkt.com/ihlas-bebou/profil/spieler/237164,Centre-Forward,25,Togo,Hannover 96,2. Bundesliga,9e+06,FALSE,"",Summer,36,35,7,2366,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,2019,hoffenheim,hannover 96,0.588235294117647,centre-forward,hannover 96,hoffenheim
Germany,2019,Germany,hannover 96,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Kevin Akpoguma,https://www.transfermarkt.com/kevin-akpoguma/profil/spieler/160241,Centre-Back,24,Nigeria,Hannover 96,Bundesliga,,TRUE,End of loan 30/06/2019,Summer,35,19,0,1227,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,2019,hoffenheim,hannover 96,0.588235294117647,centre-back,hannover 96,hoffenheim
Germany,2019,Germany,hannover 96,rb leipzig,RB Leipzig,Bundesliga,Arrivals,Philipp Tschauner,https://www.transfermarkt.com/philipp-tschauner/profil/spieler/21726,Goalkeeper,33,Germany,Hannover 96,2. Bundesliga,350000,FALSE,"",Summer,6,0,0,0,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2019,2019,leipzig,hannover 96,0.581699346405229,goalkeeper,hannover 96,leipzig
Germany,2019,Germany,hannover 96,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Manuel Schmiedebach,https://www.transfermarkt.com/manuel-schmiedebach/profil/spieler/41507,Defensive Midfield,30,Germany,Hannover 96,2. Bundesliga,,FALSE,?,Summer,24,6,0,258,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2019,2019,union berlin,hannover 96,,defensive midfield,hannover 96,union berlin
Germany,2019,Germany,hannover 96,sv werder bremen,SV Werder Bremen,Bundesliga,Arrivals,Niclas Füllkrug,https://www.transfermarkt.com/niclas-fullkrug/profil/spieler/75489,Centre-Forward,26,Germany,Hannover 96,2. Bundesliga,6500000,FALSE,"",Summer,11,11,4,505,https://www.transfermarkt.com/sv-werder-bremen/startseite/verein/86/saison_id/2019,2019,werder bremen,hannover 96,0.77124183006536,centre-forward,hannover 96,werder bremen
Germany,2019,Israel,hapoel hadera,1.fsv mainz 05,1.FSV Mainz 05,Bundesliga,Arrivals,Omer Hanin,https://www.transfermarkt.com/omer-hanin/profil/spieler/211530,Goalkeeper,21,Israel,Hapoel Hadera,Ligat ha'Al,0,FALSE,"",Summer,0,0,0,0,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2019,2019,mainz,hapoel hadera,,goalkeeper,hapoel hadera,mainz
Germany,2019,Germany,heidenheim,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Robert Andrich,https://www.transfermarkt.com/robert-andrich/profil/spieler/159088,Defensive Midfield,24,Germany,Heidenheim,2. Bundesliga,3150000,FALSE,"",Summer,34,34,4,2873,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2019,2019,union berlin,heidenheim,,defensive midfield,heidenheim,union berlin
Germany,2019,Germany,hertha bsc,1.fc union berlin,1.FC Union Berlin,Bundesliga,Arrivals,Julius Kade,https://www.transfermarkt.com/julius-kade/profil/spieler/317735,Central Midfield,20,Germany,Hertha BSC,Bundesliga,0,FALSE,"",Summer,3,0,0,0,https://www.transfermarkt.com/1-fc-union-berlin/startseite/verein/89/saison_id/2019,2019,union berlin,hertha bsc,,central midfield,hertha bsc,union berlin
Germany,2019,Croatia,hnk rijeka,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Antonio Colak,https://www.transfermarkt.com/antonio-colak/profil/spieler/160668,Centre-Forward,25,Croatia,HNK Rijeka,SuperSport HNL,,TRUE,End of loan 30/06/2019,Summer,,,,,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,2019,hoffenheim,hnk rijeka,,centre-forward,hnk rijeka,hoffenheim
Germany,2019,Germany,j. regensburg,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Sargis Adamyan,https://www.transfermarkt.com/sargis-adamyan/profil/spieler/125614,Centre-Forward,26,Armenia,J. Regensburg,2. Bundesliga,1500000,FALSE,"",Summer,19,16,6,835,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,2019,hoffenheim,j. regensburg,,centre-forward,j regensburg,hoffenheim
Germany,2019,Germany,j. regensburg,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Philipp Pentke,https://www.transfermarkt.com/philipp-pentke/profil/spieler/8246,Goalkeeper,34,Germany,J. Regensburg,2. Bundesliga,0,FALSE,"",Summer,37,6,0,540,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,2019,hoffenheim,j. regensburg,,goalkeeper,j regensburg,hoffenheim
Germany,2019,Germany,hoffenheim,bayer 04 leverkusen,Bayer 04 Leverkusen,Bundesliga,Arrivals,Kerem Demirbay,https://www.transfermarkt.com/kerem-demirbay/profil/spieler/125858,Central Midfield,25,Germany,Hoffenheim,Bundesliga,3.2e+07,FALSE,"",Summer,47,40,2,2728,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2019,2019,leverkusen,hoffenheim,0.993464052287582,central midfield,hoffenheim,leverkusen
Germany,2019,Germany,hoffenheim,bayer 04 leverkusen,Bayer 04 Leverkusen,Bundesliga,Arrivals,Nadiem Amiri,https://www.transfermarkt.com/nadiem-amiri/profil/spieler/232454,Central Midfield,22,Germany,Hoffenheim,Bundesliga,10500000,FALSE,"",Summer,46,42,1,2562,https://www.transfermarkt.com/bayer-04-leverkusen/startseite/verein/15/saison_id/2019,2019,leverkusen,hoffenheim,0.993464052287582,central midfield,hoffenheim,leverkusen
Germany,2019,Germany,hoffenheim,1.fsv mainz 05,1.FSV Mainz 05,Bundesliga,Arrivals,Ádám Szalai,https://www.transfermarkt.com/adam-szalai/profil/spieler/39106,Centre-Forward,31,Hungary,Hoffenheim,Bundesliga,0,FALSE,"",Summer,31,27,1,1139,https://www.transfermarkt.com/1-fsv-mainz-05/startseite/verein/39/saison_id/2019,2019,mainz,hoffenheim,0.620915032679739,centre-forward,hoffenheim,mainz
Germany,2019,Brazil,palmeiras,tsg 1899 hoffenheim,TSG 1899 Hoffenheim,Bundesliga,Arrivals,Felipe Pires,https://www.transfermarkt.com/felipe-pires/profil/spieler/327911,Attacking Midfield,24,Brazil,Palmeiras,Série A,,TRUE,End of loan 21/07/2019,Summer,,,,,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,2019,hoffenheim,palmeiras,,attacking midfield,palmeiras,hoffenheim
