country,league,season,team_a,team_b,pos_diff,team_a_low,team_b_low,country_low,league_low
Spain,Games of Matchday 38 LaLiga 20/21,2020,Celta de Vigo,Real Betis,2,celta de vigo,real betis,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Celta de Vigo,Villarreal,1,celta de vigo,villarreal,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Cádiz CF,Granada CF,2,cádiz cf,granada cf,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Cádiz CF,Levante,2,cádiz cf,levante,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Cádiz CF,Valencia,1,cádiz cf,valencia,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Elche CF,Getafe,2,elche cf,getafe,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Elche CF,Real Valladolid,2,elche cf,real valladolid,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Elche CF,SD Huesca,1,elche cf,sd huesca,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Getafe,Levante,1,getafe,levante,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Getafe,Valencia,2,getafe,valencia,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Levante,Valencia,1,levante,valencia,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Real Betis,Real Sociedad,1,real betis,real sociedad,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Real Betis,Sevilla FC,2,real betis,sevilla fc,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Real Betis,Villarreal,1,real betis,villarreal,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Real Madrid,Sevilla FC,2,real madrid,sevilla fc,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Real Sociedad,Sevilla FC,1,real sociedad,sevilla fc,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Real Sociedad,Villarreal,2,real sociedad,villarreal,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Real Valladolid,SD Eibar,1,real valladolid,sd eibar,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,Real Valladolid,SD Huesca,1,real valladolid,sd huesca,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 20/21,2020,SD Eibar,SD Huesca,2,sd eibar,sd huesca,spain,games of matchday 38 laliga 20/21
Spain,Games of Matchday 38 LaLiga 21/22,2021,Alavés,Granada CF,2,alavés,granada cf,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Alavés,Levante,1,alavés,levante,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Athletic Club,CA Osasuna,2,athletic club,ca osasuna,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Athletic Club,Real Sociedad,2,athletic club,real sociedad,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Athletic Club,Valencia,1,athletic club,valencia,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Athletic Club,Villarreal,1,athletic club,villarreal,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Atlético,Barcelona,1,atlético,barcelona,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Atlético,Real Betis,2,atlético,real betis,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Atlético,Real Madrid,2,atlético,real madrid,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Atlético,Sevilla FC,1,atlético,sevilla fc,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Barcelona,Real Madrid,1,barcelona,real madrid,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Barcelona,Sevilla FC,2,barcelona,sevilla fc,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,CA Osasuna,Celta de Vigo,1,ca osasuna,celta de vigo,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,CA Osasuna,Rayo Vallecano,2,ca osasuna,rayo vallecano,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,CA Osasuna,Valencia,1,ca osasuna,valencia,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Celta de Vigo,Elche CF,2,celta de vigo,elche cf,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Celta de Vigo,Rayo Vallecano,1,celta de vigo,rayo vallecano,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Celta de Vigo,Valencia,2,celta de vigo,valencia,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Cádiz CF,Getafe,2,cádiz cf,getafe,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Cádiz CF,Granada CF,1,cádiz cf,granada cf,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Cádiz CF,Levante,2,cádiz cf,levante,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Cádiz CF,RCD Mallorca,1,cádiz cf,rcd mallorca,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Elche CF,Espanyol,1,elche cf,espanyol,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Elche CF,Getafe,2,elche cf,getafe,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Elche CF,Rayo Vallecano,1,elche cf,rayo vallecano,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Espanyol,Getafe,1,espanyol,getafe,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Espanyol,Rayo Vallecano,2,espanyol,rayo vallecano,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Espanyol,RCD Mallorca,2,espanyol,rcd mallorca,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Getafe,RCD Mallorca,1,getafe,rcd mallorca,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Granada CF,Levante,1,granada cf,levante,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Granada CF,RCD Mallorca,2,granada cf,rcd mallorca,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Real Betis,Real Sociedad,1,real betis,real sociedad,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Real Betis,Sevilla FC,1,real betis,sevilla fc,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Real Betis,Villarreal,2,real betis,villarreal,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Real Sociedad,Sevilla FC,2,real sociedad,sevilla fc,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Real Sociedad,Villarreal,1,real sociedad,villarreal,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 21/22,2021,Valencia,Villarreal,2,valencia,villarreal,spain,games of matchday 38 laliga 21/22
Spain,Games of Matchday 38 LaLiga 22/23,2022,Athletic Club,CA Osasuna,1,athletic club,ca osasuna,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Athletic Club,Girona,2,athletic club,girona,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Athletic Club,RCD Mallorca,1,athletic club,rcd mallorca,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Athletic Club,Real Betis,2,athletic club,real betis,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Atlético,Barcelona,2,atlético,barcelona,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Atlético,Real Madrid,1,atlético,real madrid,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Atlético,Real Sociedad,1,atlético,real sociedad,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Atlético,Villarreal,2,atlético,villarreal,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Barcelona,Real Madrid,1,barcelona,real madrid,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,CA Osasuna,RCD Mallorca,2,ca osasuna,rcd mallorca,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,CA Osasuna,Real Betis,1,ca osasuna,real betis,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,CA Osasuna,Villarreal,2,ca osasuna,villarreal,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Celta de Vigo,Getafe,2,celta de vigo,getafe,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Celta de Vigo,Rayo Vallecano,1,celta de vigo,rayo vallecano,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Celta de Vigo,Sevilla FC,2,celta de vigo,sevilla fc,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Celta de Vigo,Valencia,1,celta de vigo,valencia,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Cádiz CF,Getafe,1,cádiz cf,getafe,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Cádiz CF,Real Valladolid,2,cádiz cf,real valladolid,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Cádiz CF,UD Almería,1,cádiz cf,ud almería,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Cádiz CF,Valencia,2,cádiz cf,valencia,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Elche CF,Espanyol,1,elche cf,espanyol,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Elche CF,Real Valladolid,2,elche cf,real valladolid,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Espanyol,Real Valladolid,1,espanyol,real valladolid,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Espanyol,UD Almería,2,espanyol,ud almería,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Getafe,UD Almería,2,getafe,ud almería,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Getafe,Valencia,1,getafe,valencia,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Girona,Rayo Vallecano,2,girona,rayo vallecano,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Girona,RCD Mallorca,1,girona,rcd mallorca,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Girona,Sevilla FC,1,girona,sevilla fc,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Rayo Vallecano,Sevilla FC,1,rayo vallecano,sevilla fc,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Rayo Vallecano,Valencia,2,rayo vallecano,valencia,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,RCD Mallorca,Sevilla FC,2,rcd mallorca,sevilla fc,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Real Betis,Real Sociedad,2,real betis,real sociedad,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Real Betis,Villarreal,1,real betis,villarreal,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Real Madrid,Real Sociedad,2,real madrid,real sociedad,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Real Sociedad,Villarreal,1,real sociedad,villarreal,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 22/23,2022,Real Valladolid,UD Almería,1,real valladolid,ud almería,spain,games of matchday 38 laliga 22/23
Spain,Games of Matchday 38 LaLiga 23/24,2023,Alavés,CA Osasuna,1,alavés,ca osasuna,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Alavés,Getafe,2,alavés,getafe,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Alavés,Valencia,1,alavés,valencia,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Alavés,Villarreal,2,alavés,villarreal,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Athletic Club,Atlético,1,athletic club,atlético,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Athletic Club,Girona,2,athletic club,girona,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Athletic Club,Real Betis,2,athletic club,real betis,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Athletic Club,Real Sociedad,1,athletic club,real sociedad,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Atlético,Barcelona,2,atlético,barcelona,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Atlético,Girona,1,atlético,girona,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Atlético,Real Sociedad,2,atlético,real sociedad,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Barcelona,Girona,1,barcelona,girona,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Barcelona,Real Madrid,1,barcelona,real madrid,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,CA Osasuna,Getafe,1,ca osasuna,getafe,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,CA Osasuna,Sevilla FC,2,ca osasuna,sevilla fc,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,CA Osasuna,Valencia,2,ca osasuna,valencia,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Celta de Vigo,Getafe,2,celta de vigo,getafe,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Celta de Vigo,RCD Mallorca,1,celta de vigo,rcd mallorca,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Celta de Vigo,Sevilla FC,1,celta de vigo,sevilla fc,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Celta de Vigo,UD Las Palmas,2,celta de vigo,ud las palmas,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Cádiz CF,Granada CF,2,cádiz cf,granada cf,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Cádiz CF,Rayo Vallecano,1,cádiz cf,rayo vallecano,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Cádiz CF,UD Almería,1,cádiz cf,ud almería,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Cádiz CF,UD Las Palmas,2,cádiz cf,ud las palmas,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Getafe,Sevilla FC,1,getafe,sevilla fc,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Girona,Real Madrid,2,girona,real madrid,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Granada CF,UD Almería,1,granada cf,ud almería,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Rayo Vallecano,RCD Mallorca,2,rayo vallecano,rcd mallorca,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Rayo Vallecano,UD Almería,2,rayo vallecano,ud almería,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Rayo Vallecano,UD Las Palmas,1,rayo vallecano,ud las palmas,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,RCD Mallorca,Sevilla FC,2,rcd mallorca,sevilla fc,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,RCD Mallorca,UD Las Palmas,1,rcd mallorca,ud las palmas,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Real Betis,Real Sociedad,1,real betis,real sociedad,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Real Betis,Valencia,2,real betis,valencia,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Real Betis,Villarreal,1,real betis,villarreal,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Real Sociedad,Villarreal,2,real sociedad,villarreal,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 23/24,2023,Valencia,Villarreal,1,valencia,villarreal,spain,games of matchday 38 laliga 23/24
Spain,Games of Matchday 38 LaLiga 24/25,2024,Alavés,Espanyol,1,alavés,espanyol,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Alavés,Getafe,2,alavés,getafe,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Alavés,Girona,1,alavés,girona,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Alavés,Sevilla FC,2,alavés,sevilla fc,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Athletic Club,Atlético,1,athletic club,atlético,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Athletic Club,Real Betis,2,athletic club,real betis,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Athletic Club,Real Madrid,2,athletic club,real madrid,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Athletic Club,Villarreal,1,athletic club,villarreal,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Atlético,Barcelona,2,atlético,barcelona,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Atlético,Real Madrid,1,atlético,real madrid,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Atlético,Villarreal,2,atlético,villarreal,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,Barcelona,Real Madrid,1,barcelona,real madrid,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,CA Osasuna,Celta de Vigo,2,ca osasuna,celta de vigo,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,CA Osasuna,Rayo Vallecano,1,ca osasuna,rayo vallecano,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,CA Osasuna,RCD Mallorca,1,ca osasuna,rcd mallorca,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,CA Osasuna,Real Sociedad,2,ca osasuna,real sociedad,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,CD Leganés,Girona,2,cd leganés,girona,spain,games of matchday 38 laliga 24/25
Spain,Games of Matchday 38 LaLiga 24/25,2024,CD Leganés,Real Valladolid,2,cd leganés,real valladolid,spain,games of matchday 38 laliga 24/25
